disclosure_id,tx_id,disclosed_at,disclosed_fee,disclosed_fx_rate,disclosed_receive_amount,disclosed_delivery_window,receipt_sent_at,cancellation_deadline,created_at
DSC_4FC6E19AADEF,TXN_570F9BB631A1,2025-04-26T15:58:12.213307,3.8,166.275254,71802.64,Within 15 minutes,2025-04-26T16:32:21.536452,2025-04-26T16:37:12.213307,2026-03-24 16:14:12
DSC_A374348E8D34,TXN_53366523E3E7,2025-12-24T13:59:12.213307,3.52,56.367181,12861.3,Within 30 minutes,2025-12-24T14:44:54.478331,2025-12-24T14:35:12.213307,2026-03-24 16:14:12
DSC_57555950FC9E,TXN_816D87DE2725,2025-10-30T14:02:12.213307,4.73,18.158885,18708.55,Within 1 hour,2025-10-30T14:57:36.688602,2025-10-30T14:42:12.213307,2026-03-24 16:14:12
DSC_74DB110E9308,TXN_4E0B45B5F9A6,2026-03-04T12:48:12.213307,2.05,84.271843,162074.14,Within 2 hours,,2026-03-04T13:26:12.213307,2026-03-24 16:14:12
DSC_9D8DA043099B,TXN_768CF560FB1E,2026-03-20T23:48:12.213307,5.18,171.3212,285969.35,Within 24 hours,2026-03-21T18:51:46.622567,2026-03-21T00:27:12.213307,2026-03-24 16:14:12
DSC_ECB16EF40C0E,TXN_38D68E878DBA,2025-10-05T03:24:12.213307,1.66,82.852259,128416.03,Within 2 hours,2025-10-05T05:06:36.433553,2025-10-05T04:02:12.213307,2026-03-24 16:14:12
DSC_8007558CACCD,TXN_F2B0C78EA51B,2026-03-05T12:43:12.213307,3.95,57.977356,57370.33,Within 30 minutes,2026-03-05T13:20:59.442674,2026-03-05T13:14:12.213307,2026-03-24 16:14:12
DSC_57DC14FE7BA6,TXN_2DA94656D468,2025-08-11T12:27:12.213307,2.27,84.587139,49240.71,Within 2 hours,,2025-08-11T13:07:12.213307,2026-03-24 16:14:12
DSC_54439579DA59,TXN_4B469B26717A,2025-09-10T05:38:12.213307,6.36,2046.039384,2671002.11,Within 1 hour,2025-09-10T06:35:05.491387,2025-09-10T06:09:12.213307,2026-03-24 16:14:12
DSC_B2FE0CD8537B,TXN_6A71C33EB71D,2025-12-30T21:01:12.213307,4.82,56.151483,7295.2,Within 1 hour,2025-12-30T21:52:20.596849,2025-12-30T21:40:12.213307,2026-03-24 16:14:12
DSC_7710DDABD2EE,TXN_E80DA10E8F7F,2025-06-19T17:12:12.213307,2.19,84.145516,28101.24,Within 2 hours,,2025-06-19T17:50:12.213307,2026-03-24 16:14:12
DSC_1405A3EA6459,TXN_3BDA9CCA8520,2025-06-17T10:32:12.213307,3.1,167.068195,137273.25,Within 15 minutes,2025-06-17T11:07:22.857546,2025-06-17T11:06:12.213307,2026-03-24 16:14:12
DSC_DA2D74A29692,TXN_49BE533E5066,2026-01-28T20:21:12.213307,1.81,81.768415,67229.17,Within 2 hours,2026-01-28T21:43:15.183597,2026-01-28T20:54:12.213307,2026-03-24 16:14:12
DSC_8BC38BE95F50,TXN_47C580941E3E,2025-04-08T05:25:12.213307,2.83,83.563858,24422.37,Within 2 hours,2025-04-08T06:55:13.424322,2025-04-08T05:57:12.213307,2026-03-24 16:14:12
DSC_B1578FBF5660,TXN_7503C0DB1A1C,2025-05-17T05:36:12.213307,3.69,84.692311,29981.08,Within 2 hours,,2025-05-17T06:13:12.213307,2026-03-24 16:14:12
DSC_7BE56D926084,TXN_C94411ABF4B4,2025-12-21T20:43:12.213307,3.77,58.052088,68394.07,Within 30 minutes,2025-12-21T21:09:55.486093,2025-12-21T21:18:12.213307,2026-03-24 16:14:12
DSC_565E8157B844,TXN_D6DCD6B6EB47,2025-07-11T03:57:12.213307,4.91,18.154057,2930.06,Within 4 hours,2025-07-11T06:26:22.654451,2025-07-11T04:28:12.213307,2026-03-24 16:14:12
DSC_E4948D9371D5,TXN_75E20EFA2A81,2025-07-12T06:52:12.213307,5.34,2062.946973,765745.29,Within 2 business days,2025-07-13T08:00:59.638565,2025-07-12T07:30:12.213307,2026-03-24 16:14:12
DSC_4013CFB64725,TXN_4C16E3B4BCFF,2025-04-03T03:43:12.213307,2.01,84.824307,121112.15,Within 2 hours,2025-04-03T04:41:24.967426,2025-04-03T04:16:12.213307,2026-03-24 16:14:12
DSC_64CD1E446C15,TXN_18C1D533764A,2025-07-09T08:50:12.213307,5.94,168.693668,320794.63,Within 15 minutes,2025-07-09T09:15:27.948188,2025-07-09T09:25:12.213307,2026-03-24 16:14:12
DSC_E43913A3323B,TXN_97B008D7613F,2025-04-08T01:06:12.213307,4.7,17.943966,34142.34,Within 1 hour,,2025-04-08T01:44:12.213307,2026-03-24 16:14:12
DSC_7B104691C85B,TXN_98FBF9036AA8,2026-02-15T02:04:12.213307,3.79,84.858615,39890.34,Within 2 hours,2026-02-15T03:30:29.510982,2026-02-15T02:40:12.213307,2026-03-24 16:14:12
DSC_8654F2649375,TXN_9B28F0EC182A,2025-05-03T05:05:12.213307,6.66,2081.390954,4083356.03,Within 1 hour,2025-05-03T05:59:01.973505,2025-05-03T05:45:12.213307,2026-03-24 16:14:12
DSC_B6FE7C4B798E,TXN_E008F5D9F91F,2025-12-04T08:18:12.213307,6.28,2073.164696,2326505.42,Within 2 business days,,2025-12-04T08:56:12.213307,2026-03-24 16:14:12
DSC_B00E4A3F4CD2,TXN_0E763DC11E52,2025-08-06T16:50:12.213307,5.55,2085.251346,2446270.91,Within 2 business days,2025-08-08T05:46:59.507872,2025-08-06T17:25:12.213307,2026-03-24 16:14:12
DSC_9A9153E56C2D,TXN_48865BDE7061,2025-12-29T11:28:12.213307,5.76,171.322666,141822.62,Within 15 minutes,,2025-12-29T12:04:12.213307,2026-03-24 16:14:12
DSC_BDA554E9F1B3,TXN_048B6DEBD130,2025-09-01T06:20:12.213307,5.07,2028.080807,3382919.91,Within 1 hour,2025-09-01T06:57:09.085792,2025-09-01T06:54:12.213307,2026-03-24 16:14:12
DSC_9F06D8FB23FD,TXN_7FD7F99080BF,2025-06-03T22:30:12.213307,7.14,2023.682585,3126771.73,Within 2 business days,2025-06-05T10:40:53.315417,2025-06-03T23:04:12.213307,2026-03-24 16:14:12
DSC_68C30047A902,TXN_8C8BF4691F27,2025-12-04T18:21:12.213307,4.97,169.385496,281579.67,Within 15 minutes,2025-12-04T19:00:29.287022,2025-12-04T18:55:12.213307,2026-03-24 16:14:12
DSC_7EB6DB6BF8BC,TXN_3CA1977D1D7E,2025-07-05T11:12:12.213307,4.8,56.844766,64165.8,Within 1 hour,2025-07-05T12:02:00.970588,2025-07-05T11:43:12.213307,2026-03-24 16:14:12
DSC_C79B85AF67A0,TXN_5ED42699D470,2025-09-28T01:00:12.213307,1.02,81.732718,53225.98,Within 2 hours,,2025-09-28T01:38:12.213307,2026-03-24 16:14:12
DSC_6719B7B2E878,TXN_3604CA7E391B,2026-01-31T00:49:12.213307,4.52,57.583032,16495.24,Within 1 hour,,2026-01-31T01:28:12.213307,2026-03-24 16:14:12
DSC_EEB85AD3BF7E,TXN_1734A41C4249,2025-10-24T20:03:12.213307,7.07,2042.214324,1487916.51,Within 1 hour,2025-10-24T20:52:41.156284,2025-10-24T20:39:12.213307,2026-03-24 16:14:12
DSC_1767FECA98E2,TXN_EE0755503BC2,2025-06-22T23:31:12.213307,5.07,57.711782,25748.69,Within 1 hour,2025-06-23T00:36:48.323627,2025-06-23T00:03:12.213307,2026-03-24 16:14:12
DSC_7C17DD162528,TXN_68BF64949AFE,2026-01-04T20:11:12.213307,1.6,84.289218,158797.52,Within 2 hours,2026-01-04T21:57:18.559438,2026-01-04T20:43:12.213307,2026-03-24 16:14:12
DSC_4DD2BC6ABC88,TXN_80EB1E0E780C,2025-08-09T02:06:12.213307,3.1,18.023409,1269.21,Within 1 hour,2025-08-09T02:46:03.060920,2025-08-09T02:42:12.213307,2026-03-24 16:14:12
DSC_D4850F6ADD01,TXN_491F55DCAEA4,2026-03-09T05:02:12.213307,3.12,17.668735,23715.15,Within 1 hour,2026-03-09T06:26:47.172192,2026-03-09T05:41:12.213307,2026-03-24 16:14:12
DSC_8887765FB6A5,TXN_9E02B6C5556E,2026-03-17T12:48:12.213307,5.58,2081.490893,1769184,Within 1 hour,2026-03-17T13:43:07.425629,2026-03-17T13:19:12.213307,2026-03-24 16:14:12
DSC_E019315F64DD,TXN_FE68105E6061,2025-10-18T20:44:12.213307,5.64,56.99491,11665.15,Within 24 hours,2025-10-19T06:14:23.073508,2025-10-18T21:21:12.213307,2026-03-24 16:14:12
DSC_091557931C5B,TXN_698BD88B3497,2025-07-31T15:54:12.213307,2.35,17.529129,23320.93,Within 4 hours,2025-07-31T18:32:32.481050,2025-07-31T16:30:12.213307,2026-03-24 16:14:12
DSC_31C2EB16A309,TXN_F4EB50C8DCD0,2025-09-18T19:03:12.213307,5.24,57.662525,6933.92,Within 30 minutes,2025-09-18T19:59:55.866848,2025-09-18T19:40:12.213307,2026-03-24 16:14:12
DSC_FAD793F52749,TXN_748530ED2BEA,2026-03-19T20:24:12.213307,3.56,167.62417,70274.76,Within 15 minutes,2026-03-19T20:45:23.732327,2026-03-19T20:59:12.213307,2026-03-24 16:14:12
DSC_C645C8BC8614,TXN_E79727B037A3,2025-05-27T12:59:12.213307,4.15,2022.323936,3642528.98,Within 1 hour,2025-05-27T13:42:29.658631,2025-05-27T13:31:12.213307,2026-03-24 16:14:12
DSC_526DB6047CE4,TXN_DC6CF7ACC48B,2025-10-14T09:42:12.213307,2.11,17.898764,7404.54,Within 1 hour,2025-10-14T10:19:21.839363,2025-10-14T10:18:12.213307,2026-03-24 16:14:12
DSC_D72D7587217E,TXN_D0E0B5860FD6,2026-03-10T10:24:12.213307,7.9,2009.161801,2991722.29,Within 2 business days,,2026-03-10T11:04:12.213307,2026-03-24 16:14:12
DSC_392D400EDA9E,TXN_4575D9391D93,2025-08-29T11:27:12.213307,4.16,17.845603,13556.59,Within 1 hour,2025-08-29T12:18:29.923063,2025-08-29T11:58:12.213307,2026-03-24 16:14:12
DSC_5CCB9E512161,TXN_64B2DAA18C20,2025-10-11T01:42:12.213307,5.65,165.772732,97855.64,Within 24 hours,2025-10-11T20:18:30.763784,2025-10-11T02:19:12.213307,2026-03-24 16:14:12
DSC_39AEEE5C1924,TXN_635437198472,2026-02-05T18:36:12.213307,3.61,169.456619,226861.74,Within 15 minutes,,2026-02-05T19:12:12.213307,2026-03-24 16:14:12
DSC_24F034A2F5CF,TXN_3464AD0350D4,2025-05-12T03:19:12.213307,1.14,82.067901,115390.75,Within 2 hours,,2025-05-12T03:56:12.213307,2026-03-24 16:14:12
DSC_F253BCBB5821,TXN_3371B82A3A61,2026-03-07T20:28:12.213307,6.99,2083.07086,3209074.81,Within 2 business days,,2026-03-07T21:02:12.213307,2026-03-24 16:14:12
DSC_271F01514F4E,TXN_8088DF121196,2025-06-03T22:29:12.213307,6.52,2059.297943,3533487.56,Within 1 hour,2025-06-03T23:35:32.270687,2025-06-03T23:08:12.213307,2026-03-24 16:14:12
DSC_A1E75EB7C141,TXN_FDB7B0535137,2025-08-13T14:32:12.213307,5.32,56.966905,88595.5,Within 30 minutes,2025-08-13T14:52:29.230940,2025-08-13T15:12:12.213307,2026-03-24 16:14:12
DSC_0DF9FFD296D1,TXN_059D178F1EDA,2025-12-23T17:08:12.213307,3.51,82.637618,147835.39,Within 2 hours,2025-12-23T18:54:43.228772,2025-12-23T17:47:12.213307,2026-03-24 16:14:12
DSC_1BA45EFDD093,TXN_24072AB38A90,2025-07-26T07:09:12.213307,5.34,57.939955,75857.31,Within 30 minutes,2025-07-26T07:51:42.093591,2025-07-26T07:40:12.213307,2026-03-24 16:14:12
DSC_16C870167F14,TXN_1EB9422AC53B,2025-06-16T19:29:12.213307,3.65,171.005588,330841.09,Within 15 minutes,2025-06-16T19:58:29.369171,2025-06-16T20:00:12.213307,2026-03-24 16:14:12
DSC_0A1FB8CA31E6,TXN_8E97EE52F70A,2026-02-14T00:54:12.213307,3.63,84.78035,130208.2,Within 2 hours,,2026-02-14T01:26:12.213307,2026-03-24 16:14:12
DSC_0B96AFBA0D52,TXN_6D548953D93A,2025-08-03T14:26:12.213307,7.25,2013.817532,2530764.49,Within 1 hour,,2025-08-03T15:03:12.213307,2026-03-24 16:14:12
DSC_061A5AEC83B9,TXN_B2AFC2113796,2025-07-27T15:45:12.213307,3.67,83.236324,136807.22,Within 2 hours,2025-07-27T17:00:27.019695,2025-07-27T16:22:12.213307,2026-03-24 16:14:12
DSC_CFD4AE3FEA9D,TXN_6C97935EEC9B,2025-06-23T23:19:12.213307,2.35,82.521456,13804.19,Within 2 hours,,2025-06-23T23:51:12.213307,2026-03-24 16:14:12
DSC_1DA3957C23A5,TXN_0833612A6F6D,2025-08-07T09:20:12.213307,5.21,2031.045141,4011314.15,Within 1 hour,2025-08-07T10:02:29.019720,2025-08-07T09:51:12.213307,2026-03-24 16:14:12
DSC_F2EBB16134E1,TXN_FD0508F90E9F,2025-11-10T12:12:12.213307,4.33,58.246957,56957.95,Within 1 hour,2025-11-10T13:19:02.682009,2025-11-10T12:47:12.213307,2026-03-24 16:14:12
DSC_9B021640BD2F,TXN_D989C6761E59,2026-03-13T11:24:12.213307,3.97,18.170124,7764.64,Within 4 hours,2026-03-13T14:22:53.583887,2026-03-13T11:57:12.213307,2026-03-24 16:14:12
DSC_E45D88322C1A,TXN_DADBD769600F,2026-02-22T21:06:12.213307,5.65,165.599612,48846.92,Within 24 hours,,2026-02-22T21:46:12.213307,2026-03-24 16:14:12
DSC_A763543842CE,TXN_D231865C88FB,2025-11-08T20:09:12.213307,5.09,166.096256,294874.01,Within 15 minutes,2025-11-08T20:50:12.659133,2025-11-08T20:45:12.213307,2026-03-24 16:14:12
DSC_0CD05DC105B2,TXN_345F747B27A1,2025-06-17T05:15:12.213307,4.99,17.612805,30668.12,Within 4 hours,2025-06-17T07:19:55.800564,2025-06-17T05:52:12.213307,2026-03-24 16:14:12
DSC_ABF6286876AA,TXN_271CA657E77F,2025-09-10T04:36:12.213307,4.46,169.142864,129658.15,Within 15 minutes,2025-09-10T04:58:52.410925,2025-09-10T05:14:12.213307,2026-03-24 16:14:12
DSC_0D720FABB788,TXN_109A1133F965,2025-05-16T04:36:12.213307,5.7,57.616046,8357.78,Within 30 minutes,,2025-05-16T05:07:12.213307,2026-03-24 16:14:12
DSC_6E7060004A5F,TXN_A26BB7DD3B76,2026-02-14T11:37:12.213307,1.35,84.51707,25248.63,Within 2 hours,2026-02-14T13:34:51.580136,2026-02-14T12:08:12.213307,2026-03-24 16:14:12
DSC_DCA85DC4F855,TXN_11D0594F3529,2025-08-16T10:42:12.213307,3.18,17.928962,35806.47,Within 1 hour,,2025-08-16T11:14:12.213307,2026-03-24 16:14:12
DSC_CC42076D1885,TXN_E06F41904A11,2025-07-21T08:34:12.213307,4.44,56.991525,93628.53,Within 1 hour,,2025-07-21T09:11:12.213307,2026-03-24 16:14:12
DSC_E8987EC2A724,TXN_35E8F08EC7E8,2025-09-18T21:14:12.213307,3.17,17.745127,21455.1,Within 1 hour,2025-09-18T21:45:19.248634,2025-09-18T21:47:12.213307,2026-03-24 16:14:12
DSC_7A0A35EEB26E,TXN_2584B0C37DD8,2025-07-12T10:37:12.213307,3.11,56.871017,14436.14,Within 30 minutes,2025-07-12T11:23:52.005817,2025-07-12T11:15:12.213307,2026-03-24 16:14:12
DSC_05C9CB0C9F6F,TXN_35A43367DD0E,2025-05-14T12:04:12.213307,5.35,57.787798,75686.99,Within 1 hour,2025-05-14T13:10:54.363775,2025-05-14T12:35:12.213307,2026-03-24 16:14:12
DSC_AABF91DFA761,TXN_F5751D22586A,2026-02-12T04:46:12.213307,4.02,167.170522,129956.69,Within 24 hours,2026-02-12T13:04:51.362355,2026-02-12T05:20:12.213307,2026-03-24 16:14:12
DSC_DC283D64BF9D,TXN_0F75D0F8888D,2025-04-15T15:39:12.213307,7.05,2031.775773,121622.1,Within 1 hour,2025-04-15T16:34:21.346079,2025-04-15T16:17:12.213307,2026-03-24 16:14:12
DSC_D00DE9AF2D2E,TXN_F9C47AE6D53E,2025-06-29T08:00:12.213307,4.41,170.834577,338090.17,Within 24 hours,2025-06-30T03:19:18.863645,2025-06-29T08:32:12.213307,2026-03-24 16:14:12
DSC_79EA9B89CDBF,TXN_9DCD4607A619,2025-07-04T14:35:12.213307,5.49,57.69395,54231.74,Within 1 hour,2025-07-04T15:34:38.712053,2025-07-04T15:12:12.213307,2026-03-24 16:14:12
DSC_F395496E675A,TXN_7C2F075D7AD4,2025-08-05T14:36:12.213307,4.09,18.160316,29960.34,Within 1 hour,2025-08-05T15:42:39.900875,2025-08-05T15:12:12.213307,2026-03-24 16:14:12
DSC_4C2A7D40CA9C,TXN_378BA7E6B3B7,2025-06-21T18:13:12.213307,5.9,165.828881,46634.4,Within 15 minutes,2025-06-21T18:49:39.990579,2025-06-21T18:53:12.213307,2026-03-24 16:14:12
DSC_3FD6977A7F8B,TXN_CB4953168341,2026-02-04T14:43:12.213307,5.12,56.454593,77209.56,Within 1 hour,2026-02-04T15:23:03.570213,2026-02-04T15:17:12.213307,2026-03-24 16:14:12
DSC_52B98E3A337C,TXN_C22E975F832B,2025-05-04T20:12:12.213307,5.4,56.318553,101474.77,Within 24 hours,2025-05-05T18:45:58.326768,2025-05-04T20:49:12.213307,2026-03-24 16:14:12
DSC_3E86414EF93B,TXN_962E2C25781B,2025-09-02T08:18:12.213307,2.5,82.343683,17941.04,Within 2 hours,2025-09-02T09:46:36.520200,2025-09-02T08:58:12.213307,2026-03-24 16:14:12
DSC_BB1B5E016E8C,TXN_77EAB5A8E2D7,2025-10-16T20:11:12.213307,7.25,2036.383743,2047685.67,Within 2 business days,,2025-10-16T20:43:12.213307,2026-03-24 16:14:12
DSC_0EDBFDD6AA95,TXN_0900047DEF52,2025-10-15T07:09:12.213307,2,17.969004,18388.4,Within 4 hours,2025-10-15T09:42:55.127554,2025-10-15T07:46:12.213307,2026-03-24 16:14:12
DSC_72442D718FA2,TXN_8FFDF8B35642,2025-11-10T01:57:12.213307,5.07,169.967955,52659.47,Within 15 minutes,,2025-11-10T02:34:12.213307,2026-03-24 16:14:12
DSC_EB1F5C04469A,TXN_77BC0F41BFEE,2026-01-05T02:05:12.213307,2.1,18.040819,14076.71,Within 4 hours,2026-01-05T05:04:21.422689,2026-01-05T02:40:12.213307,2026-03-24 16:14:12
DSC_C729C8A26C72,TXN_6C35E39273B8,2026-02-04T09:28:12.213307,1.47,84.795841,16688.67,Within 2 hours,,2026-02-04T10:04:12.213307,2026-03-24 16:14:12
DSC_D9C48DF71BF6,TXN_E395234185BD,2025-11-02T11:29:12.213307,5.47,2030.39015,2312147.39,Within 1 hour,2025-11-02T12:23:01.226163,2025-11-02T12:07:12.213307,2026-03-24 16:14:12
DSC_7292BF6222CD,TXN_6BB44A5E4F99,2025-07-09T00:28:12.213307,3.98,170.197603,92185.83,Within 24 hours,2025-07-09T09:17:33.119836,2025-07-09T01:03:12.213307,2026-03-24 16:14:12
DSC_80385708F199,TXN_1B53A3D95233,2025-05-01T08:41:12.213307,3.21,58.132943,59015.98,Within 30 minutes,2025-05-01T09:24:41.616738,2025-05-01T09:20:12.213307,2026-03-24 16:14:12
DSC_DD58D091F4F4,TXN_B44B6BA13D19,2025-07-29T17:16:12.213307,2.29,83.516827,120622.52,Within 2 hours,2025-07-29T18:31:24.516321,2025-07-29T17:47:12.213307,2026-03-24 16:14:12
DSC_31C58AA3854F,TXN_C6D0DF4D3F21,2026-01-21T02:28:12.213307,4.92,2029.52262,3437564.82,Within 2 business days,2026-01-22T20:14:56.406438,2026-01-21T03:00:12.213307,2026-03-24 16:14:12
DSC_77B408BF7BFC,TXN_A2C88164D0BC,2025-09-06T13:02:12.213307,1.03,84.478826,74120.03,Within 2 hours,2025-09-06T14:29:44.051095,2025-09-06T13:41:12.213307,2026-03-24 16:14:12
DSC_BDAB27AE5674,TXN_E11E1686C6A2,2025-08-13T10:11:12.213307,3.33,17.868779,22628.49,Within 4 hours,2025-08-13T12:33:53.156207,2025-08-13T10:46:12.213307,2026-03-24 16:14:12
DSC_2107C6C185CC,TXN_D19189EA1FA1,2025-12-25T07:33:12.213307,5.27,2051.023119,3755115.68,Within 2 business days,2025-12-27T03:20:30.321229,2025-12-25T08:07:12.213307,2026-03-24 16:14:12
DSC_57CD69D4DC6C,TXN_65EC04EDEBA2,2025-07-11T03:29:12.213307,4.79,17.819203,9902.13,Within 4 hours,,2025-07-11T04:02:12.213307,2026-03-24 16:14:12
DSC_46F7204B82A5,TXN_EC439449853E,2026-02-24T08:34:12.213307,5.09,171.048554,160012.5,Within 24 hours,2026-02-25T07:24:12.523486,2026-02-24T09:06:12.213307,2026-03-24 16:14:12
DSC_8708A46C75C4,TXN_E254E18B6520,2025-09-26T00:49:12.213307,2.18,84.668806,28220.11,Within 2 hours,2025-09-26T02:46:15.882512,2025-09-26T01:23:12.213307,2026-03-24 16:14:12
DSC_596CAD2C24F9,TXN_4E5970FD29EB,2025-10-12T07:51:12.213307,4.5,165.640061,64362.76,Within 15 minutes,2025-10-12T08:24:07.118940,2025-10-12T08:22:12.213307,2026-03-24 16:14:12
DSC_78052413F713,TXN_7B64B9AEBD41,2025-11-11T23:05:12.213307,2.95,82.002045,58524.86,Within 2 hours,2025-11-12T00:59:32.849862,2025-11-11T23:36:12.213307,2026-03-24 16:14:12
DSC_E9FCCD1FE015,TXN_5242D5E18240,2025-06-04T10:12:12.213307,5.78,56.305482,94596.59,Within 30 minutes,2025-06-04T10:35:10.928444,2025-06-04T10:43:12.213307,2026-03-24 16:14:12
DSC_55194BE8ED22,TXN_B41124846700,2025-04-18T21:08:12.213307,2.83,17.778309,1257.82,Within 4 hours,2025-04-18T23:24:28.886244,2025-04-18T21:39:12.213307,2026-03-24 16:14:12
DSC_0EA494CDEDD5,TXN_6D4C95AA57FC,2025-12-29T03:55:12.213307,3.34,84.053723,9191.27,Within 2 hours,2025-12-29T06:02:10.994758,2025-12-29T04:28:12.213307,2026-03-24 16:14:12
DSC_0AEEAF2BE5C4,TXN_D8DFE232D467,2025-12-16T16:46:12.213307,5.06,166.710305,315457.57,Within 15 minutes,2025-12-16T17:24:19.186770,2025-12-16T17:25:12.213307,2026-03-24 16:14:12
DSC_1F8882BD2571,TXN_4BE62084DC16,2025-08-01T04:30:12.213307,1.4,83.611795,24733.21,Within 2 hours,2025-08-01T06:28:33.959574,2025-08-01T05:01:12.213307,2026-03-24 16:14:12
DSC_D46EE0E8046F,TXN_1E1B93352A2A,2026-03-02T08:46:12.213307,2.55,18.126451,25733.4,Within 4 hours,,2026-03-02T09:17:12.213307,2026-03-24 16:14:12
DSC_2CFB7B56C306,TXN_D21DF6670EC3,2025-06-10T20:51:12.213307,4.05,166.941268,245044.74,Within 15 minutes,2025-06-10T21:12:27.863124,2025-06-10T21:26:12.213307,2026-03-24 16:14:12
DSC_83D92D5CF6B6,TXN_CDF10AAF4D0F,2025-04-09T01:48:12.213307,4.34,17.894717,29426.79,Within 4 hours,2025-04-09T03:49:21.969340,2025-04-09T02:27:12.213307,2026-03-24 16:14:12
DSC_68CCAFD2280A,TXN_C67F4E1D7952,2025-09-11T17:04:12.213307,4.7,165.779151,317178.62,Within 15 minutes,2025-09-11T17:50:40.528577,2025-09-11T17:44:12.213307,2026-03-24 16:14:12
DSC_D2515F461B84,TXN_B9FBA55A3BC4,2026-03-08T18:58:12.213307,5.68,56.984549,53870.34,Within 1 hour,,2026-03-08T19:37:12.213307,2026-03-24 16:14:12
DSC_23A9F736C6A4,TXN_9CB0E1C60730,2026-02-04T10:13:12.213307,4.16,57.111739,80441.88,Within 24 hours,2026-02-05T00:01:35.217655,2026-02-04T10:52:12.213307,2026-03-24 16:14:12
DSC_C01D7610CC19,TXN_04EBFE156E9B,2025-11-16T04:22:12.213307,4.24,2018.203784,1668105.97,Within 2 business days,,2025-11-16T05:02:12.213307,2026-03-24 16:14:12
DSC_ADCD77BD4DE0,TXN_8C97D24FE9C6,2026-01-10T11:37:12.213307,4.73,2025.455844,1191980.76,Within 1 hour,2026-01-10T12:16:55.095323,2026-01-10T12:11:12.213307,2026-03-24 16:14:12
DSC_19D10CC4D939,TXN_5167E5340CB4,2025-11-21T16:24:12.213307,7.23,2070.454383,1245067.74,Within 2 business days,2025-11-23T07:40:18.470945,2025-11-21T16:58:12.213307,2026-03-24 16:14:12
DSC_B739A654B565,TXN_D0B6CCE4D0B3,2025-09-20T02:44:12.213307,3.4,17.531671,25167.59,Within 4 hours,,2025-09-20T03:22:12.213307,2026-03-24 16:14:12
DSC_5968122204A5,TXN_01446CD031C7,2025-09-23T02:40:12.213307,5.12,56.18113,101734.48,Within 30 minutes,2025-09-23T03:01:44.680690,2025-09-23T03:15:12.213307,2026-03-24 16:14:12
DSC_518DBD0851B9,TXN_F72C06F0FADD,2025-11-09T14:11:12.213307,3.3,17.698279,4479.08,Within 4 hours,2025-11-09T16:18:18.584394,2025-11-09T14:50:12.213307,2026-03-24 16:14:12
DSC_A238A87B2FDD,TXN_6BACD87E9A92,2025-05-01T18:28:12.213307,4.63,165.573389,305699.8,Within 15 minutes,2025-05-01T19:08:41.203088,2025-05-01T19:07:12.213307,2026-03-24 16:14:12
DSC_883391441489,TXN_A7E32712CF2E,2025-04-30T18:54:12.213307,7.33,2010.526555,1366132.69,Within 2 business days,2025-05-02T00:35:01.154328,2025-04-30T19:29:12.213307,2026-03-24 16:14:12
DSC_31B13A8BAE34,TXN_F001DFC4AB70,2025-07-17T16:10:12.213307,4.62,57.063905,88516.39,Within 30 minutes,,2025-07-17T16:41:12.213307,2026-03-24 16:14:12
DSC_7DAB76942AAE,TXN_26E71C23A4BD,2025-12-08T21:35:12.213307,4.16,2028.920327,3157507.26,Within 2 business days,,2025-12-08T22:09:12.213307,2026-03-24 16:14:12
DSC_4AA399A76809,TXN_C66BD7B1B976,2025-10-29T03:19:12.213307,7.78,2070.10512,2246415.97,Within 2 business days,,2025-10-29T03:50:12.213307,2026-03-24 16:14:12
DSC_9F5A45F7BC5D,TXN_2BEF97E90867,2025-06-05T21:39:12.213307,3.42,165.550703,246668.89,Within 15 minutes,2025-06-05T22:14:34.905532,2025-06-05T22:13:12.213307,2026-03-24 16:14:12
DSC_34AB5D152477,TXN_02C7254DCF9C,2025-06-07T14:47:12.213307,3.95,58.035054,5794.8,Within 1 hour,,2025-06-07T15:23:12.213307,2026-03-24 16:14:12
DSC_2EC1F0199E0A,TXN_7564A963B496,2025-06-26T12:00:12.213307,2.01,17.746148,18318.99,Within 1 hour,2025-06-26T12:52:50.006731,2025-06-26T12:34:12.213307,2026-03-24 16:14:12
DSC_392602457B37,TXN_7F36EEB25738,2025-11-18T09:26:12.213307,5.8,169.968788,8590.22,Within 15 minutes,2025-11-18T09:53:41.088395,2025-11-18T10:04:12.213307,2026-03-24 16:14:12
DSC_CB4B1708A9CA,TXN_878E670121D8,2025-12-20T02:59:12.213307,3.99,57.450163,102300.93,Within 1 hour,,2025-12-20T03:33:12.213307,2026-03-24 16:14:12
DSC_52007CA991A4,TXN_CF3F2EE02F09,2025-08-20T14:21:12.213307,3.29,17.592122,2139.73,Within 1 hour,,2025-08-20T14:57:12.213307,2026-03-24 16:14:12
DSC_399940B77E1D,TXN_78E3D1E49A7A,2025-06-25T21:11:12.213307,5.89,56.593088,74329.93,Within 30 minutes,2025-06-25T21:59:52.735921,2025-06-25T21:47:12.213307,2026-03-24 16:14:12
DSC_2DA7FC2E1EB8,TXN_17120318FBF4,2025-11-02T15:59:12.213307,5.33,57.984113,9428.8,Within 1 hour,2025-11-02T17:14:30.902120,2025-11-02T16:32:12.213307,2026-03-24 16:14:12
