tx_id,customer_id,corridor,send_country,receive_country,send_amount,send_currency,receive_amount,receive_currency,disclosed_fee,charged_fee,disclosed_fx_rate,applied_fx_rate,transfer_method,promised_delivery_ts,actual_delivery_ts,status,created_at
TXN_22A5B6F7A1B9,CUS_1300A52F6DB6,US->IN,US,IN,697.68,USD,57111.18,INR,1.19,1.19,82.441856,81.858697,bank_deposit,2025-12-30T22:33:12.213307,2025-12-30T21:44:10.961026,completed,2025-12-30T20:33:12.213307
TXN_E60E7878EDD8,CUS_8BAE6973A68B,US->PH,US,PH,144.11,USD,8247.38,PHP,3.48,3.48,57.229774,57.229774,mobile_money,2026-01-01T20:57:12.213307,2026-01-01T20:54:03.242982,completed,2026-01-01T20:27:12.213307
TXN_0E68090A4158,CUS_59C34F1C777C,US->IN,US,IN,561.82,USD,47484.17,INR,1.99,1.99,84.51847,84.51847,bank_deposit,2025-04-23T00:56:12.213307,2025-04-23T00:34:15.810512,completed,2025-04-22T22:56:12.213307
TXN_26D7FE4D441B,CUS_D38FA8E9E55A,US->PH,US,PH,379.3,USD,21786.28,PHP,4.47,4.47,57.438131,57.438131,bank_deposit,2025-03-29T01:10:12.213307,,pending,2025-03-28T01:10:12.213307
TXN_7CF80AB4DCDC,CUS_790600EF0051,US->MX,US,MX,447.16,USD,7860.09,MXN,4.3,4.3,17.577811,17.577811,bank_deposit,2025-06-20T20:36:12.213307,,cancelled,2025-06-20T16:36:12.213307
TXN_2DDA0B7F94F9,CUS_32FC67521D8D,UK->NG,UK,NG,1815.34,GBP,3743953.85,NGN,4.19,4.29,2062.398146,2062.398146,bank_deposit,2026-02-21T06:29:12.213307,2026-02-20T10:45:59.806985,completed,2026-02-19T06:29:12.213307
TXN_1FA8771F72B1,CUS_6F9E2A879A43,US->PH,US,PH,722.98,USD,41229.53,PHP,4.45,4.45,57.0272,57.0272,cash_pickup,2025-03-30T07:18:12.213307,,pending,2025-03-30T06:18:12.213307
TXN_3E5782663B5B,CUS_D1E050BE97E6,US->MX,US,MX,937.93,USD,16490.7,MXN,3.52,3.52,17.582018,17.582018,cash_pickup,2025-04-10T02:06:12.213307,2025-04-10T01:25:24.272506,completed,2025-04-10T01:06:12.213307
TXN_B965BA198272,CUS_D7A4FAFEFBCB,US->MX,US,MX,976.89,USD,17668.15,MXN,2.23,2.23,18.086116,18.086116,cash_pickup,2025-10-05T16:55:12.213307,,failed,2025-10-05T15:55:12.213307
TXN_85E5438C7364,CUS_C6C6D9D75156,UK->NG,UK,NG,1412.51,GBP,2856675.86,NGN,5.1,5.1,2022.411071,2022.411071,bank_deposit,2025-11-01T17:43:12.213307,2025-10-31T13:48:37.637786,completed,2025-10-30T17:43:12.213307
TXN_6F9CF5D95F39,CUS_2A02A94CFECA,US->MX,US,MX,1495.03,USD,26523.83,MXN,4.34,4.34,17.741335,17.741335,bank_deposit,2025-09-23T07:54:12.213307,2025-09-23T05:47:26.371006,completed,2025-09-23T03:54:12.213307
TXN_622F1301B48C,CUS_039405CB88C8,UK->KE,UK,KE,1794.96,GBP,296682.89,KES,4.89,4.89,165.286632,165.286632,mobile_money,2025-11-07T18:49:12.213307,2025-11-07T18:40:10.272232,completed,2025-11-07T18:34:12.213307
TXN_EE532D190160,CUS_A8B877AAFD6E,UK->NG,UK,NG,109.8,GBP,220917.59,NGN,5.04,5.04,2011.999936,2011.999936,mobile_money,2025-12-02T02:04:12.213307,,failed,2025-12-02T01:04:12.213307
TXN_833B95DE57ED,CUS_037D5A604624,UK->KE,UK,KE,487.08,GBP,81498.6,KES,3.74,3.74,167.32076,167.32076,bank_deposit,2025-04-17T21:14:12.213307,2025-04-17T15:25:08.503072,completed,2025-04-16T21:14:12.213307
TXN_C13235487941,CUS_48FF89EA144B,US->PH,US,PH,976.91,USD,56626.14,PHP,5.41,5.41,57.964545,57.964545,cash_pickup,2025-03-24T23:38:12.213307,2025-03-27T00:56:55.838419,completed,2025-03-24T22:38:12.213307
TXN_0D0BFEC1CDF6,CUS_FD980080C4D3,UK->KE,UK,KE,1714.42,GBP,285476.34,KES,4.76,4.76,166.514821,166.514821,bank_deposit,2025-07-07T20:10:12.213307,2025-07-07T18:08:07.477274,completed,2025-07-06T20:10:12.213307
TXN_788401EF63B8,CUS_DEF3560A6D8D,UK->NG,UK,NG,1167,GBP,2433570.3,NGN,4.78,4.78,2085.321593,2085.321593,mobile_money,2026-03-03T15:29:12.213307,2026-03-03T14:47:23.492972,completed,2026-03-03T14:29:12.213307
TXN_45C58ACF697B,CUS_10F8DB5C0D89,US->IN,US,IN,1734.97,USD,147346.36,INR,1.47,1.47,84.927326,84.927326,bank_deposit,2025-06-07T13:02:12.213307,,failed,2025-06-07T11:02:12.213307
TXN_09F61C6A4193,CUS_B73D84F41784,US->PH,US,PH,1128.9,USD,63269.09,PHP,3.02,3.02,56.993121,56.044899,mobile_money,2025-09-16T01:44:12.213307,2025-09-16T01:38:50.006437,completed,2025-09-16T01:14:12.213307
TXN_76F1DEBBB7B1,CUS_D63818351159,UK->KE,UK,KE,130.81,GBP,22093.62,KES,4.47,4.47,168.898559,168.898559,mobile_money,2026-02-02T17:16:12.213307,2026-02-02T17:09:55.943737,completed,2026-02-02T17:01:12.213307
TXN_9831B9AF1380,CUS_CD67340BC7E2,US->IN,US,IN,701.92,USD,57389.18,INR,3.27,3.51,82.54552,81.760285,bank_deposit,2025-08-03T01:55:12.213307,2025-08-05T06:11:13.040153,completed,2025-08-02T23:55:12.213307
TXN_6BCD9C4BA423,CUS_6F9E2A879A43,US->PH,US,PH,881.72,USD,50558.25,PHP,3.42,3.42,57.340487,57.340487,cash_pickup,2026-01-17T02:30:12.213307,2026-01-17T02:12:33.577849,completed,2026-01-17T01:30:12.213307
TXN_E7303AC4A7E5,CUS_37600E811DBF,UK->KE,UK,KE,294.17,GBP,49141.07,KES,4.04,4.04,167.049918,167.049918,bank_deposit,2026-02-26T06:18:12.213307,2026-02-25T20:34:37.753605,completed,2026-02-25T06:18:12.213307
TXN_CE510E994A2B,CUS_E69F0F3BE884,UK->NG,UK,NG,1262.76,GBP,2622191.59,NGN,5.94,5.94,2076.55579,2076.55579,mobile_money,2025-09-26T18:49:12.213307,2025-09-26T18:15:05.855353,completed,2025-09-26T17:49:12.213307
TXN_8BCB2D842219,CUS_6C6562BDDD08,US->PH,US,PH,278.8,USD,16023.5,PHP,3.31,3.39,57.47311,57.47311,bank_deposit,2025-08-22T20:15:12.213307,2025-08-22T05:32:40.398310,completed,2025-08-21T20:15:12.213307
TXN_0BA023053D1E,CUS_588B499CCF5D,US->IN,US,IN,1173.77,USD,99121.1,INR,2.07,2.07,84.44678,84.44678,bank_deposit,2026-01-01T19:10:12.213307,2026-01-01T18:34:04.248928,completed,2026-01-01T17:10:12.213307
TXN_6F0BA8EA3353,CUS_4685804EE917,US->PH,US,PH,163.54,USD,9229.31,PHP,3.22,3.22,56.434587,56.434587,cash_pickup,2026-03-22T07:19:12.213307,,pending,2026-03-22T06:19:12.213307
TXN_7E65FB5FE52A,CUS_505188F19AD6,US->IN,US,IN,1537.6,USD,127479.13,INR,1.55,1.55,82.907865,82.907865,bank_deposit,2025-09-21T06:14:12.213307,2025-09-21T06:06:06.306847,completed,2025-09-21T04:14:12.213307
TXN_3D1D846EB1DC,CUS_216715997E38,UK->KE,UK,KE,1605.16,GBP,268986.64,KES,3.23,3.23,167.576216,167.576216,mobile_money,2025-04-01T15:38:12.213307,,pending,2025-04-01T15:23:12.213307
TXN_A4C5E7FCA6E6,CUS_2BFDDDC830AB,US->PH,US,PH,641.48,USD,36917.5,PHP,4.82,4.82,57.550502,57.550502,cash_pickup,2026-01-27T18:18:12.213307,2026-01-27T17:49:02.574571,completed,2026-01-27T17:18:12.213307
TXN_E9AF15A1CD99,CUS_EFC50BDAB9CC,US->PH,US,PH,1448.82,USD,82591.13,PHP,3.09,3.09,57.005794,57.005794,mobile_money,2025-06-12T13:02:12.213307,2025-06-12T12:52:53.859497,completed,2025-06-12T12:32:12.213307
TXN_A50EC56DB44E,CUS_A4E74D6394C4,UK->NG,UK,NG,1973.58,GBP,4025476.54,NGN,7.98,7.98,2039.682478,2039.682478,bank_deposit,2025-04-18T06:07:12.213307,2025-04-17T08:38:18.634822,completed,2025-04-16T06:07:12.213307
TXN_5C2C773CDF58,CUS_FF40AFAD84C3,UK->KE,UK,KE,106.75,GBP,17724.86,KES,4.88,4.88,166.040838,166.040838,mobile_money,2025-11-22T00:15:12.213307,2025-11-22T00:09:55.068989,completed,2025-11-22T00:00:12.213307
TXN_CFE9EBC99700,CUS_DDC58D609870,UK->NG,UK,NG,1896.36,GBP,3825262.04,NGN,6.28,6.72,2017.160264,2017.160264,bank_deposit,2025-06-10T18:01:12.213307,2025-06-12T01:41:41.809806,completed,2025-06-08T18:01:12.213307
TXN_504DD710E87E,CUS_0892FB8BFE6F,US->IN,US,IN,1074.51,USD,87850.83,INR,2.93,2.93,81.758966,81.758966,bank_deposit,2025-11-25T11:22:12.213307,2025-11-25T09:59:05.859468,completed,2025-11-25T09:22:12.213307
TXN_CC4D8FB8E9CD,CUS_682FEBD2B1D0,UK->NG,UK,NG,1196.04,GBP,2437483.74,NGN,6.11,6.42,2037.961727,2037.961727,bank_deposit,2025-07-07T00:24:12.213307,2025-07-06T15:39:38.333430,completed,2025-07-05T00:24:12.213307
TXN_FF8DB0C3C317,CUS_ED8A885FB6DF,UK->NG,UK,NG,389.25,GBP,791084.46,NGN,5.37,5.37,2032.330026,2032.330026,bank_deposit,2025-08-21T14:04:12.213307,2025-08-21T09:32:49.967456,completed,2025-08-19T14:04:12.213307
TXN_CC2C2F1B2841,CUS_1C0B7E034134,US->PH,US,PH,186.77,USD,10843.75,PHP,3.69,3.69,58.059395,58.059395,bank_deposit,2025-05-20T15:50:12.213307,,pending,2025-05-19T15:50:12.213307
TXN_7C41843DF3F4,CUS_A70036657FF9,US->PH,US,PH,1185.62,USD,68462.78,PHP,4.76,4.76,57.744286,57.744286,bank_deposit,2025-05-24T00:11:12.213307,2025-05-23T09:43:03.027383,completed,2025-05-23T00:11:12.213307
TXN_851B76FD23BB,CUS_2A368E3C2A18,UK->NG,UK,NG,440.65,GBP,920056.35,NGN,4.84,4.84,2087.95269,2087.95269,mobile_money,2025-12-29T19:55:12.213307,2025-12-29T19:15:38.262436,completed,2025-12-29T18:55:12.213307
TXN_47761958EAE8,CUS_B2DB0486F24C,US->PH,US,PH,447.56,USD,25753.69,PHP,3.61,3.8,57.542436,57.542436,cash_pickup,2025-04-13T19:19:12.213307,2025-04-13T19:06:20.550215,completed,2025-04-13T18:19:12.213307
TXN_894E9D0B16A3,CUS_D0381760D8C3,US->IN,US,IN,1425.09,USD,117224.84,INR,2.09,2.15,82.25785,82.25785,bank_deposit,2025-10-12T21:55:12.213307,2025-10-12T20:58:29.823894,completed,2025-10-12T19:55:12.213307
TXN_15CEE1924D56,CUS_F0E1A4BD8C2B,US->PH,US,PH,345.72,USD,20021.19,PHP,5.96,5.96,57.911584,57.911584,mobile_money,2026-02-24T11:49:12.213307,2026-02-24T17:49:12.675253,completed,2026-02-24T11:19:12.213307
TXN_B33904F0E360,CUS_39087C45A733,US->MX,US,MX,554.29,USD,9705.8,MXN,3.51,3.51,17.510337,17.510337,bank_deposit,2025-10-20T16:00:12.213307,2025-10-23T11:24:48.441937,completed,2025-10-20T12:00:12.213307
TXN_AA2FE7854FF4,CUS_D1E050BE97E6,US->PH,US,PH,531.97,USD,30985.83,PHP,3.12,3.12,58.247318,58.247318,mobile_money,2025-07-29T08:15:12.213307,2025-07-29T08:04:45.130215,completed,2025-07-29T07:45:12.213307
TXN_E25574284FC7,CUS_D63818351159,UK->KE,UK,KE,767.14,GBP,128986.01,KES,5.39,5.57,168.138814,168.138814,mobile_money,2025-05-22T19:35:12.213307,2025-05-22T19:30:04.757917,completed,2025-05-22T19:20:12.213307
TXN_41AD78E412DB,CUS_2E0719CDD97B,UK->KE,UK,KE,737.82,GBP,122547.1,KES,4.88,4.88,166.093494,166.093494,bank_deposit,2025-06-16T03:39:12.213307,,pending,2025-06-15T03:39:12.213307
TXN_874FBD2BAF24,CUS_D3183FF4A4BD,UK->NG,UK,NG,102.74,GBP,205801.83,NGN,5.2,5.2,2026.001379,2003.132499,mobile_money,2026-03-08T08:16:12.213307,2026-03-08T07:55:06.622205,completed,2026-03-08T07:16:12.213307
TXN_0BA48BA70218,CUS_48E9CD8042A0,UK->KE,UK,KE,1414.27,GBP,238687.83,KES,4.46,4.46,168.77105,168.77105,bank_deposit,2025-03-29T13:26:12.213307,2025-03-29T07:27:18.074762,completed,2025-03-28T13:26:12.213307
TXN_95AB93959737,CUS_790600EF0051,US->IN,US,IN,983.96,USD,80168.07,INR,2.77,2.77,82.353164,81.474926,bank_deposit,2025-10-17T00:27:12.213307,2025-10-17T00:02:22.463848,completed,2025-10-16T22:27:12.213307
TXN_513523C13F13,CUS_23E767A2495B,US->IN,US,IN,1172.19,USD,95143.2,INR,1.29,1.29,82.304486,81.167048,bank_deposit,2026-01-05T13:16:12.213307,2026-01-07T12:25:22.308757,completed,2026-01-05T11:16:12.213307
TXN_0EC98D1A7E38,CUS_C03038F8CD7D,US->PH,US,PH,1258.59,USD,70617.85,PHP,3.67,3.67,56.108701,56.108701,cash_pickup,2025-05-18T08:31:12.213307,2025-05-18T08:10:19.711066,completed,2025-05-18T07:31:12.213307
TXN_8551DA006161,CUS_BAB96F78E8C6,US->PH,US,PH,698.91,USD,40013.59,PHP,5.64,5.64,57.251421,57.251421,mobile_money,2025-09-11T02:06:12.213307,2025-09-13T17:47:23.039228,completed,2025-09-11T01:36:12.213307
TXN_E666F5620C09,CUS_F2890240D641,UK->NG,UK,NG,1421.42,GBP,2949512.75,NGN,6.68,6.68,2075.046609,2075.046609,mobile_money,2025-07-11T04:23:12.213307,2025-07-12T08:28:25.854564,completed,2025-07-11T03:23:12.213307
TXN_21317FB70211,CUS_F96C88CA6F3C,UK->NG,UK,NG,45.13,GBP,90933.65,NGN,7.89,7.89,2014.926871,2014.926871,bank_deposit,2025-04-04T17:05:12.213307,2025-04-05T23:16:09.665923,completed,2025-04-02T17:05:12.213307
TXN_DC85AF097274,CUS_881EB163A03C,US->IN,US,IN,427.35,USD,35013.71,INR,1,1,82.556681,81.932161,bank_deposit,2025-08-20T03:14:12.213307,2025-08-20T02:25:13.760882,completed,2025-08-20T01:14:12.213307
TXN_C082ED1964AB,CUS_1B6A95072BB7,US->PH,US,PH,1239.26,USD,70685.08,PHP,4.47,4.47,57.038132,57.038132,bank_deposit,2025-10-29T10:29:12.213307,2025-10-28T21:59:36.166127,completed,2025-10-28T10:29:12.213307
TXN_C23DC175D97B,CUS_9CE7AB9E9BDF,US->MX,US,MX,979.77,USD,17310.83,MXN,4.42,4.42,17.66826,17.66826,bank_deposit,2026-03-12T11:19:12.213307,2026-03-13T06:57:39.624199,completed,2026-03-12T07:19:12.213307
TXN_3A813D9935EB,CUS_3C22DFEFFA12,US->MX,US,MX,1734.64,USD,31260.93,MXN,4.08,4.08,18.021569,18.021569,cash_pickup,2025-11-02T07:55:12.213307,2025-11-02T07:20:37.799706,completed,2025-11-02T06:55:12.213307
TXN_146E5FEF20CA,CUS_504C5190630C,UK->NG,UK,NG,441.15,GBP,887234.33,NGN,4.79,5.12,2011.18516,2011.18516,bank_deposit,2025-06-26T00:38:12.213307,2025-06-28T00:06:06.188024,completed,2025-06-24T00:38:12.213307
TXN_1946B33FEC08,CUS_54B92D8499D6,US->IN,US,IN,569.8,USD,47567.09,INR,1.33,1.33,83.480331,83.480331,bank_deposit,2025-03-24T12:47:12.213307,2025-03-24T11:50:47.478014,completed,2025-03-24T10:47:12.213307
TXN_D5639FF1B54C,CUS_8DA1954942C6,UK->KE,UK,KE,708.74,GBP,118979.33,KES,3.77,3.77,167.874435,167.874435,bank_deposit,2025-10-15T00:01:12.213307,,failed,2025-10-14T00:01:12.213307
TXN_ACD71995E6E2,CUS_66DE62C0B9F8,US->MX,US,MX,1189.19,USD,20995.43,MXN,3.03,3.03,17.655235,17.655235,cash_pickup,2025-04-12T05:40:12.213307,2025-04-12T05:02:54.277394,completed,2025-04-12T04:40:12.213307
TXN_D0D6E34C5C42,CUS_403BF767E302,UK->KE,UK,KE,340.48,GBP,56200.17,KES,4.56,4.77,167.895205,165.061603,bank_deposit,2025-12-05T02:59:12.213307,2025-12-04T21:02:59.931356,completed,2025-12-04T02:59:12.213307
TXN_966AE90AC5E5,CUS_A8CD22B89124,US->PH,US,PH,1824.84,USD,103089.73,PHP,5.07,5.07,56.492477,56.492477,bank_deposit,2025-08-14T09:18:12.213307,,pending,2025-08-13T09:18:12.213307
TXN_D4A0500DE326,CUS_142D69D356DC,US->PH,US,PH,1336.18,USD,75911.6,PHP,5.05,5.05,56.812407,56.812407,cash_pickup,2026-02-27T19:00:12.213307,2026-02-28T01:44:46.450315,completed,2026-02-27T18:00:12.213307
TXN_1A2F923A6135,CUS_8DA1954942C6,UK->KE,UK,KE,966.29,GBP,159574.92,KES,5.04,5.04,165.141855,165.141855,mobile_money,2026-01-30T03:28:12.213307,2026-01-30T03:24:49.253245,completed,2026-01-30T03:13:12.213307
TXN_78BE397671CA,CUS_FC982E4439FE,UK->KE,UK,KE,1997.84,GBP,335692.55,KES,4.19,4.19,168.027744,168.027744,bank_deposit,2025-04-30T07:36:12.213307,2025-04-30T01:49:42.145846,completed,2025-04-29T07:36:12.213307
TXN_AF34CE0BCFE6,CUS_E6899435C71C,US->IN,US,IN,670.13,USD,56821.9,INR,2.14,2.14,84.792356,84.792356,bank_deposit,2026-02-23T21:57:12.213307,2026-02-23T20:56:03.033582,completed,2026-02-23T19:57:12.213307
TXN_4B4B6480F863,CUS_13ACF2B1ABA0,UK->NG,UK,NG,1775.05,GBP,3628457.76,NGN,5.94,5.94,2044.143973,2044.143973,bank_deposit,2025-12-23T04:16:12.213307,2025-12-22T06:01:24.994705,completed,2025-12-21T04:16:12.213307
TXN_7E8672C029FB,CUS_D274DEFAD9DF,US->IN,US,IN,1675.46,USD,140171.63,INR,1.76,1.76,84.300316,83.661578,bank_deposit,2025-04-08T06:39:12.213307,2025-04-08T06:22:29.621945,completed,2025-04-08T04:39:12.213307
TXN_6C7C513CE48C,CUS_6C929441D905,US->MX,US,MX,1740.26,USD,31216.24,MXN,4.29,4.29,17.93769,17.93769,cash_pickup,2025-08-03T01:18:12.213307,2025-08-03T01:01:31.923277,completed,2025-08-03T00:18:12.213307
TXN_05F4D877E6D6,CUS_4EE46563098E,US->IN,US,IN,1978.78,USD,165987.17,INR,1.55,1.55,83.88359,83.88359,bank_deposit,2025-06-20T01:08:12.213307,2025-06-20T00:00:07.544566,completed,2025-06-19T23:08:12.213307
TXN_D771FF572305,CUS_8220898289B3,US->IN,US,IN,1435.78,USD,117069.71,INR,1.83,1.83,83.141426,81.537361,bank_deposit,2025-08-22T13:30:12.213307,2025-08-22T12:19:42.372300,completed,2025-08-22T11:30:12.213307
TXN_B946AE9BC871,CUS_D63818351159,UK->NG,UK,NG,1252.85,GBP,2527726.9,NGN,5.18,5.18,2017.581432,2017.581432,bank_deposit,2026-03-13T01:40:12.213307,2026-03-12T01:24:57.623460,completed,2026-03-11T01:40:12.213307
TXN_39FBF2DF6952,CUS_881EB163A03C,US->IN,US,IN,1242.32,USD,102522.01,INR,2.57,2.57,84.097336,82.52464,bank_deposit,2025-10-13T22:44:12.213307,2025-10-13T22:02:23.918219,completed,2025-10-13T20:44:12.213307
TXN_A5811E8A75CA,CUS_2DA43EBD3825,UK->NG,UK,NG,898.41,GBP,1822946.53,NGN,6.01,6.16,2029.080854,2029.080854,bank_deposit,2025-08-30T21:53:12.213307,2025-08-30T01:07:35.695615,completed,2025-08-28T21:53:12.213307
TXN_8892688C8D2C,CUS_AD78CF01E37F,UK->NG,UK,NG,873.67,GBP,1818678.97,NGN,5.7,5.7,2081.654369,2081.654369,bank_deposit,2025-09-12T15:38:12.213307,2025-09-13T12:33:23.036254,completed,2025-09-10T15:38:12.213307
TXN_A20F6CA870A8,CUS_50B6FC519582,UK->NG,UK,NG,1590.75,GBP,3315156.05,NGN,7.17,7.17,2084.020774,2084.020774,bank_deposit,2025-04-28T02:25:12.213307,2025-04-28T18:11:19.997909,completed,2025-04-26T02:25:12.213307
TXN_F3CF2AC441B4,CUS_4EE46563098E,US->PH,US,PH,625.28,USD,36111.34,PHP,5.16,5.16,57.752275,57.752275,cash_pickup,2026-02-20T13:58:12.213307,2026-02-20T13:23:31.525468,completed,2026-02-20T12:58:12.213307
TXN_17565053B93C,CUS_C59F651D11B5,US->PH,US,PH,433.36,USD,24835.76,PHP,4.09,4.09,57.309759,57.309759,bank_deposit,2025-05-21T15:25:12.213307,2025-05-21T06:25:21.933126,completed,2025-05-20T15:25:12.213307
TXN_B5E372CD7DDF,CUS_E0CDB176416D,UK->KE,UK,KE,1791.76,GBP,292914.85,KES,5.15,5.15,166.605929,163.478843,mobile_money,2026-02-12T01:31:12.213307,2026-02-12T01:28:31.930422,completed,2026-02-12T01:16:12.213307
TXN_806009DB0A3B,CUS_3DE7206232C9,UK->KE,UK,KE,941.46,GBP,160330.48,KES,5.63,5.63,170.299832,170.299832,mobile_money,2025-07-17T02:15:12.213307,2025-07-18T04:20:54.005773,completed,2025-07-17T02:00:12.213307
TXN_AC9B77FE2330,CUS_33A3AD5CC54E,UK->KE,UK,KE,469.65,GBP,77895.64,KES,5.19,5.19,167.248585,165.858918,mobile_money,2025-08-17T22:26:12.213307,2025-08-17T22:20:50.123921,completed,2025-08-17T22:11:12.213307
TXN_F3F711FFAD45,CUS_AE0112C671CF,US->MX,US,MX,511.11,USD,8948.11,MXN,2.49,2.56,17.507206,17.507206,bank_deposit,2026-01-29T18:42:12.213307,2026-01-29T17:01:58.046165,completed,2026-01-29T14:42:12.213307
TXN_7C43735C9F2C,CUS_2A368E3C2A18,UK->KE,UK,KE,1129.44,GBP,184514.77,KES,3.73,3.73,165.488047,163.36837,mobile_money,2025-12-11T13:28:12.213307,2025-12-11T13:19:05.055152,completed,2025-12-11T13:13:12.213307
TXN_26F869C8A9B2,CUS_E97E173E941D,US->IN,US,IN,709.7,USD,58211.35,INR,1.89,1.89,82.022474,82.022474,bank_deposit,2025-10-25T00:43:12.213307,2025-10-24T23:38:14.774152,completed,2025-10-24T22:43:12.213307
TXN_A6B728340F09,CUS_C983420F188F,UK->NG,UK,NG,1293.37,GBP,2684493.35,NGN,7.58,7.58,2075.580348,2075.580348,mobile_money,2026-02-08T21:20:12.213307,2026-02-08T21:16:16.961669,completed,2026-02-08T20:20:12.213307
TXN_BFAEB03EB037,CUS_434BD7F54D15,US->PH,US,PH,1202.04,USD,67087.56,PHP,3.88,3.88,56.927893,55.811418,cash_pickup,2026-01-19T11:29:12.213307,2026-01-19T11:02:39.928654,completed,2026-01-19T10:29:12.213307
TXN_EFF2B79ED37A,CUS_A4E74D6394C4,UK->NG,UK,NG,1105.48,GBP,2261159.41,NGN,7.49,7.49,2045.409609,2045.409609,mobile_money,2025-04-14T13:07:12.213307,2025-04-17T09:19:58.768917,completed,2025-04-14T12:07:12.213307
TXN_52A3AF404707,CUS_8D4BCCA448A3,UK->KE,UK,KE,296.94,GBP,50726.49,KES,3.03,3.03,170.830787,170.830787,bank_deposit,2025-11-15T00:20:12.213307,2025-11-14T12:16:28.011689,completed,2025-11-14T00:20:12.213307
TXN_A89E1750519B,CUS_B5F30C55ED9D,US->MX,US,MX,1040.49,USD,18764.18,MXN,3.14,3.14,18.033988,18.033988,bank_deposit,2025-07-24T14:45:12.213307,2025-07-24T13:48:07.799997,completed,2025-07-24T10:45:12.213307
TXN_5D3FFDB2E172,CUS_DCB4E6E6125B,US->PH,US,PH,883.08,USD,49660.57,PHP,4.04,4.04,56.235646,56.235646,cash_pickup,2025-06-22T08:07:12.213307,,cancelled,2025-06-22T07:07:12.213307
TXN_A3E0057CCCAD,CUS_A8874D227917,US->PH,US,PH,755.69,USD,43456.59,PHP,5.8,6.25,57.505847,57.505847,bank_deposit,2025-11-05T04:05:12.213307,2025-11-04T16:54:33.914013,completed,2025-11-04T04:05:12.213307
TXN_8207D1B96A9C,CUS_18A02148978F,UK->NG,UK,NG,853.32,GBP,1736755.75,NGN,7.6,7.6,2035.292447,2035.292447,bank_deposit,2025-06-26T14:28:12.213307,,pending,2025-06-24T14:28:12.213307
TXN_1C4C03237A80,CUS_E2991A02F1C6,UK->KE,UK,KE,502.07,GBP,83155.96,KES,3.96,4.25,165.626221,165.626221,mobile_money,2025-03-24T01:14:12.213307,2025-03-25T23:37:10.566652,completed,2025-03-24T00:59:12.213307
TXN_3C6C1788025A,CUS_41837E3017FA,UK->KE,UK,KE,1224.41,GBP,206539.1,KES,5.31,5.31,168.684595,168.684595,mobile_money,2025-08-09T13:23:12.213307,2025-08-09T13:21:20.899798,completed,2025-08-09T13:08:12.213307
TXN_A57E3618E1BC,CUS_004F6170B684,US->MX,US,MX,1714,USD,30296.49,MXN,4.36,4.36,17.675899,17.675899,bank_deposit,2025-07-04T11:11:12.213307,2025-07-04T08:46:44.261519,completed,2025-07-04T07:11:12.213307
TXN_01B288385501,CUS_D67DF86EC15B,UK->NG,UK,NG,717.67,GBP,1469597.58,NGN,5.61,5.61,2047.734447,2047.734447,mobile_money,2025-08-21T13:42:12.213307,2025-08-21T13:36:24.359383,completed,2025-08-21T12:42:12.213307
TXN_797810FDCA16,CUS_4EF9AC742619,UK->KE,UK,KE,360.81,GBP,59835.89,KES,4.44,4.76,168.767043,165.837671,bank_deposit,2025-06-18T19:13:12.213307,2025-06-18T16:23:53.654988,completed,2025-06-17T19:13:12.213307
TXN_AF0D5B99C521,CUS_846A979D8804,US->PH,US,PH,1887.04,USD,106202.14,PHP,5.71,5.97,56.279752,56.279752,mobile_money,2025-10-09T02:42:12.213307,2025-10-11T06:24:43.271712,completed,2025-10-09T02:12:12.213307
TXN_B5488986A4B1,CUS_BC3DB798997C,US->MX,US,MX,311.84,USD,5509.28,MXN,3.64,3.64,17.666998,17.666998,bank_deposit,2026-02-22T19:33:12.213307,2026-02-22T18:45:23.331164,completed,2026-02-22T15:33:12.213307
TXN_6EE21BA4EF40,CUS_E86B354469DE,UK->NG,UK,NG,625.3,GBP,1283210.25,NGN,6.54,6.54,2052.151362,2052.151362,mobile_money,2025-09-21T05:24:12.213307,2025-09-22T22:52:03.279966,completed,2025-09-21T04:24:12.213307
TXN_8F62185CADD4,CUS_282FEF6F1831,UK->NG,UK,NG,809.84,GBP,1676241.1,NGN,7.7,7.7,2069.842311,2069.842311,mobile_money,2025-06-11T07:50:12.213307,2025-06-11T07:24:31.361470,completed,2025-06-11T06:50:12.213307
TXN_863FD91E88ED,CUS_36EA353B877B,US->MX,US,MX,210.02,USD,3712.99,MXN,4.14,4.14,17.679238,17.679238,bank_deposit,2025-11-02T07:28:12.213307,2025-11-02T05:00:53.664064,completed,2025-11-02T03:28:12.213307
TXN_8A2CF0670CE1,CUS_EFEA7373E068,US->MX,US,MX,1326.73,USD,23466.81,MXN,4.58,4.58,17.687708,17.687708,bank_deposit,2026-01-12T20:25:12.213307,2026-01-12T20:07:37.786896,completed,2026-01-12T16:25:12.213307
TXN_B8F69B037281,CUS_DE466E130571,US->PH,US,PH,1278.05,USD,72976.2,PHP,4.59,4.59,57.099647,57.099647,cash_pickup,2025-04-25T07:01:12.213307,2025-04-25T06:56:01.424812,completed,2025-04-25T06:01:12.213307
TXN_A86DFC2D94AF,CUS_37600E811DBF,UK->NG,UK,NG,127.58,GBP,259890.76,NGN,7.19,7.19,2037.08071,2037.08071,mobile_money,2025-10-16T07:43:12.213307,2025-10-16T07:23:55.878912,completed,2025-10-16T06:43:12.213307
