violation_id,tx_id,rule_id,severity,disclosed_value,actual_value,delta,delta_pct,description,detected_at
VIO_3700C8085B24,TXN_8B23D90A4E3F,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_43A1C975DFE6). Reg E violation.,2026-03-24 16:14:12
VIO_C8EC52717A3D,TXN_601AB3CCB25D,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_FA511387EC2F). Reg E violation.,2026-03-24 16:14:12
VIO_517BFCE475BF,TXN_CD9CF1499CA8,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_4DD4BD8DC892). Reg E violation.,2026-03-24 16:14:12
VIO_03ECFEB292C7,TXN_A8079DA18594,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_8628ED775503). Reg E violation.,2026-03-24 16:14:12
VIO_8B26B58DC41A,TXN_EEA27CB7BD97,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_FC4B2EC38E46). Reg E violation.,2026-03-24 16:14:12
VIO_92A758817D5D,TXN_334D1BEA8571,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_04BDF9A12D17). Reg E violation.,2026-03-24 16:14:12
VIO_A0A799BA30E9,TXN_96B568F693AD,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_2DDCE632399E). Reg E violation.,2026-03-24 16:14:12
VIO_B8CF74339634,TXN_276957D8AC0A,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_CD03ED7BDC2C). Reg E violation.,2026-03-24 16:14:12
VIO_DEA4C2552449,TXN_930BF2F47887,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_28B945A2BE02). Reg E violation.,2026-03-24 16:14:12
VIO_0C499F6DC4C8,TXN_6CBC7F4E929C,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_26A070F1B027). Reg E violation.,2026-03-24 16:14:12
VIO_5C3234E608ED,TXN_D38D0A1AE490,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_D0E1DAE7C154). Reg E violation.,2026-03-24 16:14:12
VIO_7292A35A3610,TXN_D23D31BFACBE,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_15C38AE25458). Reg E violation.,2026-03-24 16:14:12
VIO_1A7C51D28F35,TXN_4480900BD9E5,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_C698D78A92B8). Reg E violation.,2026-03-24 16:14:12
VIO_3190BC13D2AD,TXN_87EE6C3A5890,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_8981A80FFDD2). Reg E violation.,2026-03-24 16:14:12
VIO_0245E3C2D946,TXN_516F4F90E2C4,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_392ED73D367F). Reg E violation.,2026-03-24 16:14:12
VIO_2F9F20CB4CA4,TXN_1EDCDA9CF57D,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_9066C2B41978). Reg E violation.,2026-03-24 16:14:12
VIO_B7D96C0C0520,TXN_3D1F89E3E3AB,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_F26904DC3637). Reg E violation.,2026-03-24 16:14:12
VIO_8CE0BF2A44BB,TXN_F38184594A85,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_7D520630291A). Reg E violation.,2026-03-24 16:14:12
VIO_A8489B24A3C9,TXN_F72C202CB7B5,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_0BAEEDDEB1D5). Reg E violation.,2026-03-24 16:14:12
VIO_ACE821769760,TXN_A48657B35469,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_07DED3B672F2). Reg E violation.,2026-03-24 16:14:12
VIO_20D28A983FEE,TXN_FA84000F2806,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_99E3F2E171F0). Reg E violation.,2026-03-24 16:14:12
VIO_5033B6094009,TXN_EB204EE284FA,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_F2411647A63C). Reg E violation.,2026-03-24 16:14:12
VIO_4D451C87CA8B,TXN_3D688B2852A8,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_E660BE4E6E42). Reg E violation.,2026-03-24 16:14:12
VIO_6DF86985551C,TXN_552034804777,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_A3896EE33957). Reg E violation.,2026-03-24 16:14:12
VIO_374052E1CE12,TXN_093FB6E17820,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_E99AA09065AB). Reg E violation.,2026-03-24 16:14:12
VIO_880E471D6DED,TXN_560FD62AB7B6,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_58D83C9335B0). Reg E violation.,2026-03-24 16:14:12
VIO_D17015538747,TXN_4A340C1D730C,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_C594B8E1140A). Reg E violation.,2026-03-24 16:14:12
VIO_42C2C708F869,TXN_0C06CF4EBB80,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_C9C146275023). Reg E violation.,2026-03-24 16:14:12
VIO_39F070B40C78,TXN_9CD77BE8DAEE,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_ED446E1BA03A). Reg E violation.,2026-03-24 16:14:12
VIO_DBA97D3AB891,TXN_F803AB526F9A,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_45D232AFADCD). Reg E violation.,2026-03-24 16:14:12
VIO_6A7C4D4D3093,TXN_CA24A3A1DA08,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_4DA7AE05F707). Reg E violation.,2026-03-24 16:14:12
VIO_D3FFBCE43347,TXN_92C2DE49D150,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_313EA8E0914B). Reg E violation.,2026-03-24 16:14:12
VIO_368AC9661051,TXN_E5FD79500F99,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_A32201B15CF5). Reg E violation.,2026-03-24 16:14:12
VIO_AFAA03991E10,TXN_2096F23B1329,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_F7C4D4EAF599). Reg E violation.,2026-03-24 16:14:12
VIO_76FE87AB1B08,TXN_DC0EC9DB633D,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_798F3EAAF048). Reg E violation.,2026-03-24 16:14:12
VIO_61CAC14F546A,TXN_BA4CEAB61365,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_3AEB4A4E8BC7). Reg E violation.,2026-03-24 16:14:12
VIO_A3DC9D5DFA7C,TXN_D78D7DD221C0,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_8862C8BD5A8D). Reg E violation.,2026-03-24 16:14:12
VIO_65EDE6A6BF96,TXN_86B5E434D2BF,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_6AE10F3082C5). Reg E violation.,2026-03-24 16:14:12
VIO_B016F3223ACE,TXN_7628D55E178D,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_CA6E4B993F3D). Reg E violation.,2026-03-24 16:14:12
VIO_A130D435B74D,TXN_74E5AE6E0B2E,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_F62B924E9EC6). Reg E violation.,2026-03-24 16:14:12
VIO_738A1609CB78,TXN_BCE44AA3FDE5,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_CE5D583D76B4). Reg E violation.,2026-03-24 16:14:12
VIO_33FBC94C9970,TXN_38BEF6ABFD3F,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_D6E6E2CD4A78). Reg E violation.,2026-03-24 16:14:12
VIO_EEA1CD3A1C8D,TXN_B2AF90F89632,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_EF325D7C55D8). Reg E violation.,2026-03-24 16:14:12
VIO_D4231F7DE012,TXN_099156E94AFD,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_39CBD2BA8659). Reg E violation.,2026-03-24 16:14:12
VIO_39B96FF0331B,TXN_A8673800268B,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_D81638FF9C45). Reg E violation.,2026-03-24 16:14:12
VIO_4B4A83272AF0,TXN_E758DC0178E1,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_992CEF2B2583). Reg E violation.,2026-03-24 16:14:12
VIO_E35B5F924A7F,TXN_F05E816792D1,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_0D0311BC81AC). Reg E violation.,2026-03-24 16:14:12
VIO_ACB10F815D98,TXN_D7DC2F6A8669,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_AF9276AC5C90). Reg E violation.,2026-03-24 16:14:12
VIO_CE6BA9E2262C,TXN_DC0D8DC17AE2,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_5318EE876DA6). Reg E violation.,2026-03-24 16:14:12
VIO_F32FE04FB787,TXN_37E7B02CA327,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_564E77DD9439). Reg E violation.,2026-03-24 16:14:12
VIO_0AB08B689DF2,TXN_1474203594B6,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_9BF9F1149964). Reg E violation.,2026-03-24 16:14:12
VIO_605B924D9B16,TXN_196EDADBE974,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_01C77195CD32). Reg E violation.,2026-03-24 16:14:12
VIO_010D39B4C38B,TXN_D791A2801840,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_A41A11D56DE3). Reg E violation.,2026-03-24 16:14:12
VIO_A57E09589FEA,TXN_B6AFFDBB2030,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_461E5D11040A). Reg E violation.,2026-03-24 16:14:12
VIO_6B59ADF7068E,TXN_E36824F24F82,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_96A457A2B63A). Reg E violation.,2026-03-24 16:14:12
VIO_845E263C9CC6,TXN_B72EE2D28450,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_D573E431C433). Reg E violation.,2026-03-24 16:14:12
VIO_8B6979712309,TXN_D5766B7F2FDD,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_ACE95BAC4EDF). Reg E violation.,2026-03-24 16:14:12
VIO_3920EA765F82,TXN_3FC4D3D9516E,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_B635DD6FADB9). Reg E violation.,2026-03-24 16:14:12
VIO_04028FA31900,TXN_B232CBCBA251,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_53F973FD2124). Reg E violation.,2026-03-24 16:14:12
VIO_2768FA03B9B1,TXN_FB706460A444,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_D6A46201CC93). Reg E violation.,2026-03-24 16:14:12
VIO_5949DC3903D7,TXN_D2CF00F94EB8,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_8E2DC11603C0). Reg E violation.,2026-03-24 16:14:12
VIO_A3496B62E2F6,TXN_4AE09253F113,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_D1916858E2E7). Reg E violation.,2026-03-24 16:14:12
VIO_BD352461405B,TXN_948A9A3BCB47,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_96A733EC2F8B). Reg E violation.,2026-03-24 16:14:12
VIO_7EA76E69F79B,TXN_DA3F96196837,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_46B06B6DF22C). Reg E violation.,2026-03-24 16:14:12
VIO_CD2FCE4A523A,TXN_38947F021C55,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_3A1BD33ABDDF). Reg E violation.,2026-03-24 16:14:12
VIO_FBA48D7D54EB,TXN_ACA84E6F9E10,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_350E13184787). Reg E violation.,2026-03-24 16:14:12
VIO_905F5359764F,TXN_5F7D83E2A423,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_0C4C8887AF28). Reg E violation.,2026-03-24 16:14:12
VIO_2F8A3876942F,TXN_DEAFDB1FC9F3,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_99B031B47665). Reg E violation.,2026-03-24 16:14:12
VIO_5AD2D390D33F,TXN_2DC39310EF85,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_3F8426C9D7AC). Reg E violation.,2026-03-24 16:14:12
VIO_1411A028F20D,TXN_7869E5C8F5BB,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_143FC1A89F0C). Reg E violation.,2026-03-24 16:14:12
VIO_62BE6386D0FB,TXN_31B3A586D4C6,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_320FC39618FC). Reg E violation.,2026-03-24 16:14:12
VIO_C445CE8FD8B9,TXN_3364246C58EC,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_EE809E7A931F). Reg E violation.,2026-03-24 16:14:12
VIO_4CC8AE3977A2,TXN_C41262739932,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_51256EFFB777). Reg E violation.,2026-03-24 16:14:12
VIO_AA36A07BBE50,TXN_BE413C220678,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_9D1D3BC8D489). Reg E violation.,2026-03-24 16:14:12
VIO_98C9E0AB8327,TXN_A149A88806BB,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_AECE33453FBD). Reg E violation.,2026-03-24 16:14:12
VIO_714B0360464A,TXN_FC7B3206BFCE,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_8EEB8E3A03F2). Reg E violation.,2026-03-24 16:14:12
VIO_58EF7845DCAE,TXN_2CAEA49AF861,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_5F50DCA402E4). Reg E violation.,2026-03-24 16:14:12
VIO_8CB77D3490C9,TXN_A08815D640E0,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_C178FD8499E4). Reg E violation.,2026-03-24 16:14:12
VIO_674C8450A22A,TXN_5C8E855DA798,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_D3CF0F2E8B10). Reg E violation.,2026-03-24 16:14:12
VIO_EB48A61DAEB6,TXN_13AD77099C43,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_1BAFEA4F0087). Reg E violation.,2026-03-24 16:14:12
VIO_CC4BF9970E33,TXN_330B9FA71704,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_AD9209F04666). Reg E violation.,2026-03-24 16:14:12
VIO_61B43B759394,TXN_5BAD09649CA7,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_39DF7B65F6C8). Reg E violation.,2026-03-24 16:14:12
VIO_37B204BF9A90,TXN_74E86795001B,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_29A893460658). Reg E violation.,2026-03-24 16:14:12
VIO_887C34983EDE,TXN_0B5E738E43EE,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_93272599D877). Reg E violation.,2026-03-24 16:14:12
VIO_D44B356091F8,TXN_CE7146122FAB,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_053F9A229D84). Reg E violation.,2026-03-24 16:14:12
VIO_8532B4C722E7,TXN_26225FDE6879,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_DDCB5C70BBF5). Reg E violation.,2026-03-24 16:14:12
VIO_C1B2C0B02627,TXN_DED8036DFDED,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_125F7DFE800A). Reg E violation.,2026-03-24 16:14:12
VIO_B4E5462C413B,TXN_B8FA048D08AB,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_822DE79A2A3A). Reg E violation.,2026-03-24 16:14:12
VIO_B231418E2F7E,TXN_E04397527CF2,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_73ABF2CDEAC2). Reg E violation.,2026-03-24 16:14:12
VIO_3D59B618408D,TXN_23F1A3871B92,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_DEFE0DDDB95E). Reg E violation.,2026-03-24 16:14:12
VIO_AC7DE4A990B9,TXN_2465709489C9,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_7BE2CA5113FD). Reg E violation.,2026-03-24 16:14:12
VIO_1A5BE6A31D66,TXN_2AFC3547EB05,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_F54D831B967A). Reg E violation.,2026-03-24 16:14:12
VIO_1FC0E00AAD97,TXN_62BF1E0D222D,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_F1CA45FA251F). Reg E violation.,2026-03-24 16:14:12
VIO_55872A0FDD6C,TXN_93615428F7AD,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_4B998D3F391B). Reg E violation.,2026-03-24 16:14:12
VIO_4F6D70D7E3E1,TXN_20EA94F66F70,R4,critical,receipt_required,receipt_missing,,,No receipt sent for completed transaction (disclosure DSC_57C34C5AB4B0). Reg E violation.,2026-03-24 16:14:12
